Configuration,Phase,Epoch,Loss,Accuracy
64x3_5e-3,val,48,0.1886042995452881,0.9341666666666667
64x3_5e-3,train,49,0.1557247613425608,0.9474814814814815
64x3_5e-3,val,49,0.18734104351202646,0.9353333333333333
64x3_5e-3,train,50,0.15585913703618226,0.9472407407407407
64x3_5e-3,val,50,0.1875910399754842,0.9343333333333333
32x4_5e-3,train,1,0.5066389183468288,0.8111666666666667
32x4_5e-3,val,1,0.45403084882100425,0.8438333333333333
32x4_5e-3,train,2,0.38329350009670965,0.8588148148148148
32x4_5e-3,val,2,0.9603263572057088,0.6986666666666667
32x4_5e-3,train,3,0.3584660309067479,0.8715185185185185
32x4_5e-3,val,3,0.38349312329292295,0.869
32x4_5e-3,train,4,0.3501661803722382,0.8776111111111111
32x4_5e-3,val,4,0.3228186052640279,0.8898333333333334
32x4_5e-3,train,5,0.34578188784034164,0.8777777777777778
32x4_5e-3,val,5,0.36357244237263997,0.8736666666666667
32x4_5e-3,train,6,0.3304317220096235,0.8847037037037037
32x4_5e-3,val,6,0.43877079359690346,0.8568333333333333
32x4_5e-3,train,7,0.3245083953274621,0.8856666666666667
32x4_5e-3,val,7,0.4232599772612254,0.8525
32x4_5e-3,train,8,0.3229640323939147,0.8859814814814815
32x4_5e-3,val,8,0.34549301091829937,0.8753333333333333
32x4_5e-3,train,9,0.31731122325084826,0.8898518518518519
32x4_5e-3,val,9,0.32426245260238645,0.887
32x4_5e-3,train,10,0.31347810210122,0.8894444444444445
32x4_5e-3,val,10,0.36444635049502055,0.8746666666666667
32x4_5e-3,train,11,0.2636555394331614,0.9081666666666667
32x4_5e-3,val,11,0.24903934597969055,0.9081666666666667
32x4_5e-3,train,12,0.25976951910389795,0.9105
32x4_5e-3,val,12,0.24869806536038716,0.9115
32x4_5e-3,train,13,0.25479760288309167,0.9118888888888889
32x4_5e-3,val,13,0.2684785631497701,0.9095
32x4_5e-3,train,14,0.25366847472720677,0.9113888888888889
32x4_5e-3,val,14,0.2491413246790568,0.9143333333333333
32x4_5e-3,train,15,0.24665374259595518,0.9128703703703703
32x4_5e-3,val,15,0.26222600404421487,0.9065
32x4_5e-3,train,16,0.24556663631951367,0.9153333333333333
32x4_5e-3,val,16,0.24973106320699057,0.9113333333333333
32x4_5e-3,train,17,0.24468024687855333,0.9158148148148149
32x4_5e-3,val,17,0.23995840700467427,0.9143333333333333
32x4_5e-3,train,18,0.23969541365128977,0.9172777777777777
32x4_5e-3,val,18,0.25763818649450937,0.9101666666666667
32x4_5e-3,train,19,0.2387917147035952,0.9176481481481481
32x4_5e-3,val,19,0.2483361140092214,0.9126666666666666
32x4_5e-3,train,20,0.2385482763449351,0.9158703703703703
32x4_5e-3,val,20,0.2545195155938466,0.9115
32x4_5e-3,train,21,0.21413622362525375,0.9263518518518519
32x4_5e-3,val,21,0.21922181566556295,0.9246666666666666
32x4_5e-3,train,22,0.20084415826974092,0.9317592592592593
32x4_5e-3,val,22,0.21170833118756613,0.9243333333333333
32x4_5e-3,train,23,0.20413274764573133,0.9287592592592593
32x4_5e-3,val,23,0.21063627417882283,0.9255
32x4_5e-3,train,24,0.2045307946337594,0.9285
32x4_5e-3,val,24,0.20967904567718507,0.928
32x4_5e-3,train,25,0.19931942994947788,0.930962962962963
32x4_5e-3,val,25,0.20983475788434347,0.9233333333333333
32x4_5e-3,train,26,0.19567404154053442,0.9323333333333333
32x4_5e-3,val,26,0.2184118282000224,0.9288333333333333
32x4_5e-3,train,27,0.1952605376817562,0.9329259259259259
32x4_5e-3,val,27,0.2227163604895274,0.9228333333333333
32x4_5e-3,train,28,0.19335375613194924,0.9341851851851852
32x4_5e-3,val,28,0.21979908577601115,0.9248333333333333
32x4_5e-3,train,29,0.19150288841901003,0.9339074074074074
32x4_5e-3,val,29,0.21461427370707195,0.9235
32x4_5e-3,train,30,0.1925812858387276,0.9337962962962963
32x4_5e-3,val,30,0.2140880943139394,0.9256666666666666
32x4_5e-3,train,31,0.17383832316486925,0.9401296296296296
32x4_5e-3,val,31,0.1961313587029775,0.9311666666666667
32x4_5e-3,train,32,0.16783869448414554,0.943462962962963
32x4_5e-3,val,32,0.19365464933713278,0.9325
32x4_5e-3,train,33,0.16418020425460958,0.9443148148148148
32x4_5e-3,val,33,0.19627890566984812,0.933
32x4_5e-3,train,34,0.16463362904831216,0.9445740740740741
32x4_5e-3,val,34,0.19420907235145568,0.934
32x4_5e-3,train,35,0.16560161902727905,0.9434814814814815
32x4_5e-3,val,35,0.19730854709943135,0.9306666666666666
32x4_5e-3,train,36,0.1593429744022864,0.9455
32x4_5e-3,val,36,0.19051534481843313,0.9335
32x4_5e-3,train,37,0.15782615203989878,0.9469444444444445
32x4_5e-3,val,37,0.18862694160143534,0.9375
32x4_5e-3,train,38,0.15802451701075942,0.9459074074074074
32x4_5e-3,val,38,0.1950055075486501,0.9335
32x4_5e-3,train,39,0.1592469284357848,0.9455
32x4_5e-3,val,39,0.1927753284772237,0.9341666666666667
32x4_5e-3,train,40,0.15455979045673654,0.9480740740740741
32x4_5e-3,val,40,0.1981924171447754,0.929
32x4_5e-3,train,41,0.1425970906946394,0.9515
32x4_5e-3,val,41,0.18560239624977112,0.9331666666666667
32x4_5e-3,train,42,0.1418618426543695,0.9521851851851851
32x4_5e-3,val,42,0.19069866228103638,0.9383333333333334
32x4_5e-3,train,43,0.14094152914153205,0.9527037037037037
32x4_5e-3,val,43,0.19097159679730732,0.9313333333333333
32x4_5e-3,train,44,0.13795539357375217,0.9536666666666667
32x4_5e-3,val,44,0.18760327164332072,0.9336666666666666
32x4_5e-3,train,45,0.13599975455690314,0.9546481481481481
32x4_5e-3,val,45,0.187269380013148,0.9343333333333333
32x4_5e-3,train,46,0.13436533749103546,0.955
32x4_5e-3,val,46,0.192482945283254,0.9346666666666666
32x4_5e-3,train,47,0.13499998585383097,0.9544074074074074
32x4_5e-3,val,47,0.1853888586362203,0.9361666666666667
32x4_5e-3,train,48,0.13298093306135247,0.9550185185185185
32x4_5e-3,val,48,0.1843870317141215,0.938
32x4_5e-3,train,49,0.13180582853158315,0.9565
32x4_5e-3,val,49,0.1948522051970164,0.9336666666666666
32x4_5e-3,train,50,0.1295726883455559,0.9567777777777777
32x4_5e-3,val,50,0.18494422578811645,0.9353333333333333
64x3_1e-2,train,1,0.5641163649205808,0.7909444444444444
64x3_1e-2,val,1,0.4432694893678029,0.8431666666666666
64x3_1e-2,train,2,0.431867836078008,0.8457037037037037
64x3_1e-2,val,2,0.46574122381210326,0.8371666666666666
64x3_1e-2,train,3,0.41162721952685605,0.8554074074074074
64x3_1e-2,val,3,0.5557733103434245,0.809
64x3_1e-2,train,4,0.3983395764386212,0.8614814814814815
64x3_1e-2,val,4,0.598010926882426,0.7773333333333333
64x3_1e-2,train,5,0.3895481686238889,0.8644444444444445
64x3_1e-2,val,5,0.49590277989705406,0.831
64x3_1e-2,train,6,0.3786531575874046,0.869537037037037
64x3_1e-2,val,6,0.5911805849075318,0.7915
64x3_1e-2,train,7,0.36753733113959985,0.8727222222222222
64x3_1e-2,val,7,0.3868092299302419,0.8765
64x3_1e-2,train,8,0.36702265515150845,0.8724259259259259
64x3_1e-2,val,8,0.42473142194747926,0.8505
64x3_1e-2,train,9,0.3594650732146369,0.8760555555555556
64x3_1e-2,val,9,0.8759446566899618,0.7078333333333333
64x3_1e-2,train,10,0.3538880006825482,0.8785925925925926
64x3_1e-2,val,10,0.4146214984258016,0.8635
64x3_1e-2,train,11,0.30719526122234486,0.8956296296296297
64x3_1e-2,val,11,0.44417561626434326,0.8595
64x3_1e-2,train,12,0.30399000042897684,0.8951296296296296
64x3_1e-2,val,12,0.2963359959125519,0.8983333333333333
64x3_1e-2,train,13,0.29787867676770247,0.8987777777777778
64x3_1e-2,val,13,0.8313751902580261,0.7456666666666667
64x3_1e-2,train,14,0.29626433571179706,0.8991481481481481
64x3_1e-2,val,14,0.31384403475125633,0.8871666666666667
64x3_1e-2,train,15,0.28948422504795923,0.9022037037037037
64x3_1e-2,val,15,0.39041431665420534,0.8753333333333333
64x3_1e-2,train,16,0.29234362238424794,0.9007962962962963
64x3_1e-2,val,16,0.32456014609336853,0.9018333333333334
64x3_1e-2,train,17,0.2868626367251078,0.9028703703703703
64x3_1e-2,val,17,0.2696828681627909,0.9073333333333333
64x3_1e-2,train,18,0.2869509497218662,0.9033518518518519
64x3_1e-2,val,18,1.0658886248270671,0.701
64x3_1e-2,train,19,0.2857137305824845,0.9036296296296297
64x3_1e-2,val,19,0.29611166008313494,0.8956666666666667
64x3_1e-2,train,20,0.2804188154803382,0.9034814814814814
64x3_1e-2,val,20,0.42071629842122393,0.8658333333333333
64x3_1e-2,train,21,0.25361197638511657,0.9147407407407407
64x3_1e-2,val,21,0.254044632434845,0.9113333333333333
64x3_1e-2,train,22,0.24883057868922198,0.9166296296296297
64x3_1e-2,val,22,0.2706446580886841,0.9163333333333333
64x3_1e-2,train,23,0.2478761704321261,0.9176481481481481
64x3_1e-2,val,23,0.24690596159299213,0.9138333333333334
64x3_1e-2,train,24,0.24413329801736056,0.9189074074074074
64x3_1e-2,val,24,0.23596230284372965,0.917
64x3_1e-2,train,25,0.2429289219158667,0.9180925925925926
64x3_1e-2,val,25,0.2585446754296621,0.9113333333333333
64x3_1e-2,train,26,0.24162541412865673,0.9196111111111112
64x3_1e-2,val,26,0.24682473770777386,0.9105
64x3_1e-2,train,27,0.24040743006600274,0.9194629629629629
64x3_1e-2,val,27,0.23070884339014688,0.92
64x3_1e-2,train,28,0.24067288374900817,0.920074074074074
64x3_1e-2,val,28,0.2537130746046702,0.9123333333333333
64x3_1e-2,train,29,0.23984327180738801,0.920537037037037
64x3_1e-2,val,29,0.2574647120634715,0.9198333333333333
64x3_1e-2,train,30,0.23913249261732455,0.9198333333333333
64x3_1e-2,val,30,0.2667551724910736,0.9101666666666667
64x3_1e-2,train,31,0.22029595839535748,0.9277592592592593
64x3_1e-2,val,31,0.21070936894416809,0.928
64x3_1e-2,train,32,0.21631544773666947,0.9273888888888889
64x3_1e-2,val,32,0.23432630228996276,0.9253333333333333
64x3_1e-2,train,33,0.21516927640526384,0.9295185185185185
64x3_1e-2,val,33,0.2309821946223577,0.9193333333333333
64x3_1e-2,train,34,0.21514839441246456,0.9287777777777778
64x3_1e-2,val,34,0.215551393588384,0.926
64x3_1e-2,train,35,0.21234468887470387,0.9298148148148148
64x3_1e-2,val,35,0.23520467472076417,0.9181666666666667
64x3_1e-2,train,36,0.21384775421133748,0.931074074074074
64x3_1e-2,val,36,0.21856547117233277,0.9206666666666666
64x3_1e-2,train,37,0.20952098306903133,0.9305925925925926
64x3_1e-2,val,37,0.2156909911632538,0.9276666666666666
64x3_1e-2,train,38,0.20898943989806706,0.9321296296296296
64x3_1e-2,val,38,0.2067696606318156,0.9281666666666667
64x3_1e-2,train,39,0.21168345757767007,0.9305
64x3_1e-2,val,39,0.23465004507700601,0.9231666666666667
64x3_1e-2,train,40,0.209271418094635,0.9315185185185185
64x3_1e-2,val,40,0.21845755934715272,0.9246666666666666
64x3_1e-2,train,41,0.1959081299547796,0.9363888888888889
64x3_1e-2,val,41,0.20494133917490642,0.9286666666666666
64x3_1e-2,train,42,0.19587902932255358,0.9357592592592593
64x3_1e-2,val,42,0.2073477637767792,0.931
64x3_1e-2,train,43,0.1933800051168159,0.9374259259259259
64x3_1e-2,val,43,0.20450800474484762,0.9348333333333333
64x3_1e-2,train,44,0.19164218645625644,0.9383518518518519
64x3_1e-2,val,44,0.2021660871108373,0.9285
64x3_1e-2,train,45,0.19049362469602515,0.9387407407407408
64x3_1e-2,val,45,0.199780855178833,0.932
64x3_1e-2,train,46,0.18987547894760415,0.9392592592592592
64x3_1e-2,val,46,0.20767127585411072,0.9308333333333333
64x3_1e-2,train,47,0.1889019812345505,0.9382407407407407
64x3_1e-2,val,47,0.19914148732026418,0.9353333333333333
64x3_1e-2,train,48,0.18776489409693964,0.9377592592592593
64x3_1e-2,val,48,0.1976910169919332,0.9321666666666667
64x3_1e-2,train,49,0.18812474918806996,0.9390740740740741
64x3_1e-2,val,49,0.19533711179097493,0.9353333333333333
64x3_1e-2,train,50,0.18662199350418868,0.9391111111111111
64x3_1e-2,val,50,0.20036893447240195,0.9326666666666666
32x4_1e-2,train,1,0.5194377234600208,0.8096296296296296
32x4_1e-2,val,1,0.5143939544359843,0.8145
32x4_1e-2,train,2,0.40481880010498894,0.8572037037037037
32x4_1e-2,val,2,0.7701068628629049,0.733
32x4_1e-2,train,3,0.3923011076008832,0.8621111111111112
32x4_1e-2,val,3,0.4452858788967133,0.8416666666666667
32x4_1e-2,train,4,0.37936474636748985,0.8705740740740741
32x4_1e-2,val,4,0.38631808002789814,0.8716666666666667
32x4_1e-2,train,5,0.3708877252031256,0.872537037037037
32x4_1e-2,val,5,0.35288569911321005,0.8841666666666667
32x4_1e-2,train,6,0.36550699626074895,0.8755555555555555
32x4_1e-2,val,6,0.36670174328486127,0.8806666666666667
32x4_1e-2,train,7,0.36610212249226043,0.8767962962962963
32x4_1e-2,val,7,0.39173006248474124,0.8628333333333333
32x4_1e-2,train,8,0.358066690992426,0.8792407407407408
32x4_1e-2,val,8,0.33851777291297913,0.8831666666666667
32x4_1e-2,train,9,0.3498904156419966,0.8807222222222222
32x4_1e-2,val,9,0.4697683006922404,0.8466666666666667
32x4_1e-2,train,10,0.3430678249553398,0.8845
32x4_1e-2,val,10,0.38185984309514365,0.8691666666666666
32x4_1e-2,train,11,0.29354444487006576,0.900537037037037
32x4_1e-2,val,11,0.3039948767820994,0.895
32x4_1e-2,train,12,0.2881393763842406,0.9027037037037037
32x4_1e-2,val,12,0.28470638624827066,0.9025
32x4_1e-2,train,13,0.28918109124236635,0.9041111111111111
32x4_1e-2,val,13,0.3002715921401978,0.8971666666666667
32x4_1e-2,train,14,0.2857284286772763,0.9035925925925926
32x4_1e-2,val,14,0.2754278515179952,0.9055
32x4_1e-2,train,15,0.278843444192851,0.9055925925925926
32x4_1e-2,val,15,0.3007725195089976,0.8981666666666667
32x4_1e-2,train,16,0.28138977501568974,0.9057037037037037
32x4_1e-2,val,16,0.3026969723701477,0.8958333333333334
32x4_1e-2,train,17,0.27703216924269997,0.9072407407407408
32x4_1e-2,val,17,0.30158881719907127,0.8973333333333333
32x4_1e-2,train,18,0.2735968011131993,0.9081481481481481
32x4_1e-2,val,18,0.3000933558146159,0.9026666666666666
32x4_1e-2,train,19,0.2699448328371401,0.9094629629629629
32x4_1e-2,val,19,0.24491927655537923,0.9181666666666667
32x4_1e-2,train,20,0.2693191564789525,0.9094629629629629
32x4_1e-2,val,20,0.2726936358610789,0.9041666666666667
32x4_1e-2,train,21,0.23720662847271673,0.9227222222222222
32x4_1e-2,val,21,0.24266303292910257,0.919
32x4_1e-2,train,22,0.23494738667982595,0.9218888888888889
32x4_1e-2,val,22,0.23645973412195842,0.9195
32x4_1e-2,train,23,0.23247553891605802,0.9221111111111111
32x4_1e-2,val,23,0.2450945283571879,0.919
32x4_1e-2,train,24,0.23383178655306497,0.9219814814814815
32x4_1e-2,val,24,0.22912819075584412,0.9248333333333333
32x4_1e-2,train,25,0.2296245763213546,0.9243703703703704
32x4_1e-2,val,25,0.24785881797472636,0.9163333333333333
32x4_1e-2,train,26,0.22919591243620271,0.9245740740740741
32x4_1e-2,val,26,0.24617271065711976,0.9165
32x4_1e-2,train,27,0.2243432360843376,0.9265185185185185
32x4_1e-2,val,27,0.24005164496103923,0.9185
32x4_1e-2,train,28,0.22290402073330348,0.9266666666666666
32x4_1e-2,val,28,0.21976406995455425,0.9248333333333333
32x4_1e-2,train,29,0.22646314701327572,0.9254259259259259
32x4_1e-2,val,29,0.2278701491355896,0.9211666666666667
32x4_1e-2,train,30,0.22496043724483913,0.9264629629629629
32x4_1e-2,val,30,0.22465498797098796,0.9263333333333333
32x4_1e-2,train,31,0.20372507222493488,0.934037037037037
32x4_1e-2,val,31,0.21905966401100158,0.9271666666666667
32x4_1e-2,train,32,0.20098207392957476,0.9343518518518519
32x4_1e-2,val,32,0.21877948625882468,0.9241666666666667
32x4_1e-2,train,33,0.19806380191997244,0.9350925925925926
32x4_1e-2,val,33,0.21014462733268738,0.9263333333333333
32x4_1e-2,train,34,0.19745446581310697,0.9356481481481481
32x4_1e-2,val,34,0.2161172611316045,0.9276666666666666
32x4_1e-2,train,35,0.195011923622202,0.9361481481481482
32x4_1e-2,val,35,0.21050726898511252,0.9293333333333333
32x4_1e-2,train,36,0.19288692287162498,0.9379444444444445
32x4_1e-2,val,36,0.21914587140083314,0.9268333333333333
32x4_1e-2,train,37,0.19074643506827177,0.9381111111111111
32x4_1e-2,val,37,0.20744711430867513,0.9333333333333333
32x4_1e-2,train,38,0.18924990344047546,0.9387592592592593
32x4_1e-2,val,38,0.2233876592318217,0.9255
32x4_1e-2,train,39,0.19215449445335953,0.9378148148148148
32x4_1e-2,val,39,0.20458797939618428,0.931
32x4_1e-2,train,40,0.1879459303440871,0.9390185185185185
32x4_1e-2,val,40,0.20522155515352886,0.9301666666666667
32x4_1e-2,train,41,0.17552256102032132,0.9435185185185185
32x4_1e-2,val,41,0.201149804353714,0.9361666666666667
32x4_1e-2,train,42,0.1730789641495104,0.9452592592592592
32x4_1e-2,val,42,0.19249850801626842,0.936
32x4_1e-2,train,43,0.17199157422118716,0.9448703703703704
32x4_1e-2,val,43,0.19560139854749045,0.938
32x4_1e-2,train,44,0.17205703607311956,0.9450185185185185
32x4_1e-2,val,44,0.19631037123998007,0.9355
32x4_1e-2,train,45,0.16835664412268886,0.9459074074074074
32x4_1e-2,val,45,0.19532109101613362,0.9348333333333333
32x4_1e-2,train,46,0.16823830916263438,0.9469814814814815
32x4_1e-2,val,46,0.1924184722105662,0.9365
32x4_1e-2,train,47,0.16792649521209577,0.9464259259259259
32x4_1e-2,val,47,0.19362996904055277,0.9363333333333334
32x4_1e-2,train,48,0.16564522934842993,0.9480925925925926
32x4_1e-2,val,48,0.20022452330589294,0.9341666666666667
32x4_1e-2,train,49,0.1651895043187671,0.948037037037037
32x4_1e-2,val,49,0.19874263604482015,0.9335
32x4_1e-2,train,50,0.16449063433099675,0.9466481481481481
32x4_1e-2,val,50,0.19343478194872538,0.9333333333333333
